age,year,seasonality,Annual_EIR,pmc_mode,pmc_coverage,rtss_coverage,cm_coverage,pmc_rtss_cov,name,mean_val,median_val,low_val,up_val,min_val,max_val,pmc_mode_fct,yint,yint_min
329,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_severe_incidence,0.634898963256362,0.651086956521739,0.342482517482517,0.846006944444444,0.117647058823529,0.9,"RTS,S",1.5,0
329,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,severe_cases,14.2711111111111,13.8666666666667,6.84666666666667,26,3.46666666666667,29.4666666666667,"RTS,S",1.5,0
329,1,season1,32,3tp,0.8,0,0.6,0.8-0,clinical_cases,2900.38666666667,2888.6,2587.60666666667,3237.26,2445.73333333333,3355.73333333333,PMC-3,110,0
329,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.0592457122173544,0.0609929665200044,-0.00181885604634335,0.107932899776871,-0.0240658644711844,0.144256940664126,PMC-3,1.5,0
329,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,0.387449314448894,0.439285714285714,-0.0818823529411765,0.690172413793103,-0.714285714285714,0.736842105263158,PMC-3,1.5,0
329,1,season1,32,3tp,0.8,0,0.6,0.8-0,severe_cases,23.6888888888889,22.5333333333333,13.8666666666667,39.8666666666667,8.66666666666667,46.8,PMC-3,1.5,0
329,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,892.262222222222,885.733333333333,795.513333333333,1010.70666666667,766.133333333333,1050.4,"PMC-3+RTS,S",110,0
329,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.710560189593546,0.710559497813839,0.691127785794452,0.734041601126485,0.676214196762142,0.743303571428571,"PMC-3+RTS,S",1.5,0
329,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,0.851358603207439,0.862852664576803,0.711904761904762,0.965678879310345,0.615384615384615,1,"PMC-3+RTS,S",1.5,0
329,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,5.80666666666667,5.2,1.73333333333333,12.1333333333333,0,13.8666666666667,"PMC-3+RTS,S",1.5,0
329,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2916.59333333333,2878.2,2611.09333333333,3271.40666666667,2570.53333333333,3355.73333333333,PMC-4,110,0
329,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.0542150600809805,0.0514874030627848,0.0156303692253991,0.108896822235557,-0.0209227467811159,0.121393576483397,PMC-4,1.5,0
329,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,0.383166613955315,0.411764705882353,0.038,0.668333333333333,-0.5,0.78125,PMC-4,1.5,0
329,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,23.92,22.5333333333333,15.4266666666667,36.4,10.4,41.6,PMC-4,1.5,0
329,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2907.29111111111,2886,2589.25333333333,3229.2,2535.86666666667,3355.73333333333,PMC-5,110,0
329,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.0570839852094193,0.0530357516912037,0.0142520537476914,0.107037243036983,0.00550055005500549,0.123427201917316,PMC-5,1.5,0
329,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,0.416550934399026,0.465144230769231,0.0760000000000001,0.701111111111111,-0.0526315789473681,0.85,PMC-5,1.5,0
329,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,22.9088888888889,22.5333333333333,12.0466666666667,34.84,5.2,41.6,PMC-5,1.5,0
329,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2903.47777777778,2882.53333333333,2580.15333333333,3267.68,2553.2,3314.13333333333,PMC-6,110,0
329,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.0583133879976571,0.0616802879438879,0.010669096827564,0.105972981076759,-0.0236051502145922,0.116846284741917,PMC-6,1.5,0
329,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,0.416290271591014,0.456439393939394,-0.00357142857142856,0.679017857142857,-0.692307692307693,0.71875,PMC-6,1.5,0
329,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,22.5622222222222,22.5333333333333,13.8666666666667,33.1066666666667,8.66666666666667,39.8666666666667,PMC-6,1.5,0
329,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2925.52,2906.8,2574.69333333333,3268.28666666667,2487.33333333333,3390.4,PMC-7,110,0
329,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.0513897065287301,0.0480403621635941,0.00825155646891877,0.0962825382018478,-0.00126823081800898,0.140203714799281,PMC-7,1.5,0
329,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,0.410704571580358,0.454545454545455,0.0555555555555556,0.692877492877493,-0.235294117647059,0.75,PMC-7,1.5,0
329,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,23.1111111111111,22.5333333333333,13.8666666666667,34.7533333333333,10.4,45.0666666666667,PMC-7,1.5,0
336,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,clinical_cases,1427.92,1417,1258.31333333333,1606.36666666667,1244.53333333333,1674.4,"RTS,S",110,0
336,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_clinical_incidence,0.541016224802223,0.542399595400583,0.510779476143178,0.568758685430724,0.495297805642633,0.579903794762159,"RTS,S",1.5,0
336,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_severe_incidence,0.68568817543322,0.705882352941177,0.472222222222222,0.889181286549708,0.434782608695652,0.91304347826087,"RTS,S",1.5,0
336,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,severe_cases,12.5666666666667,12.1333333333333,3.46666666666667,19.0666666666667,3.46666666666667,24.2666666666667,"RTS,S",1.5,0
336,1,season1,32,3tp,0.8,0,0.6,0.8-0,clinical_cases,3050.14666666667,3027.26666666667,2667.16666666667,3439.28,2600,3494.4,PMC-3,110,0
336,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.0199518562823174,0.0189972676132528,-0.0231506232762773,0.0702333298964794,-0.0701381509032943,0.0951362907536079,PMC-3,1.5,0
336,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,0.302522083713593,0.327380952380952,0.029078947368421,0.584166666666667,-0.583333333333334,0.645161290322581,PMC-3,1.5,0
336,1,season1,32,3tp,0.8,0,0.6,0.8-0,severe_cases,27.5888888888889,27.7333333333333,17.16,41.6,13.8666666666667,50.2666666666667,PMC-3,1.5,0
336,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,1155.98888888889,1157.86666666667,982.366666666667,1314.3,944.666666666667,1348.53333333333,"PMC-3+RTS,S",110,0
336,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.628725432387671,0.632368453710598,0.596453036108209,0.65331576096541,0.586609989373008,0.655413271245634,"PMC-3+RTS,S",1.5,0
336,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,0.827558534920645,0.833333333333333,0.63925,0.947727272727273,0.6,1,"PMC-3+RTS,S",1.5,0
336,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,6.84666666666667,6.93333333333333,1.73333333333333,12.1333333333333,0,15.6,"PMC-3+RTS,S",1.5,0
336,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3063.63777777778,3041.13333333333,2762.67333333333,3394.90666666667,2632.93333333333,3501.33333333333,PMC-4,110,0
336,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.0152789762055851,0.0174918360897504,-0.0405977649033871,0.058429954011383,-0.073326248671626,0.0853727945361411,PMC-4,1.5,0
336,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,0.292505741718241,0.379807692307692,-0.118055555555555,0.600882352941177,-0.583333333333334,0.631578947368421,PMC-4,1.5,0
336,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,27.8777777777778,27.7333333333333,17.3333333333333,39.9533333333333,12.1333333333333,46.8,PMC-4,1.5,0
336,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3060.77777777778,3029,2733.38,3404.78666666667,2631.2,3482.26666666667,PMC-5,110,0
336,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.0161443917716375,0.0161929005991158,-0.038222235569561,0.0714848927405243,-0.0589622641509435,0.0785676109032605,PMC-5,1.5,0
336,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,0.32022351412717,0.35,-0.127083333333333,0.594962962962963,-0.285714285714286,0.724137931034483,PMC-5,1.5,0
336,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,26.8955555555556,26,15.5133333333333,41.6,13.8666666666667,43.3333333333333,PMC-5,1.5,0
336,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3081.63555555556,3064.53333333333,2766.4,3406.08666666667,2714.4,3565.46666666667,PMC-6,110,0
336,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.00938794541125493,0.00925608624259305,-0.0430722144207115,0.0624767698016222,-0.0747126436781609,0.0734206033010814,PMC-6,1.5,0
336,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,0.272464472600373,0.309018567639257,-0.0577777777777778,0.501,-0.5,0.636363636363636,PMC-6,1.5,0
336,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,28.86,29.4666666666667,22.4466666666667,38.22,10.4,43.3333333333333,PMC-6,1.5,0
336,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3080.07555555556,3065.4,2751.32,3401.23333333333,2665.86666666667,3536,PMC-7,110,0
336,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.0100092788392449,0.00738912119838109,-0.0431927630596938,0.0563405340723013,-0.0495283018867925,0.0627177700348431,PMC-7,1.5,0
336,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,0.268091598581351,0.273504273504273,-0.159375,0.53052738336714,-0.5,0.607142857142857,PMC-7,1.5,0
336,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,28.9177777777778,27.7333333333333,20.7133333333333,41.6866666666667,15.6,46.8,PMC-7,1.5,0
343,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,clinical_cases,1462.84666666667,1469,1257.88,1608.70666666667,1168.26666666667,1709.06666666667,"RTS,S",110,0
343,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_clinical_incidence,0.535099844030187,0.534716742885021,0.499160730164204,0.569064423871458,0.49030303030303,0.587675350701403,"RTS,S",1.5,0
343,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_severe_incidence,0.706905215101242,0.711309523809524,0.5,0.863510101010101,0.4,0.92,"RTS,S",1.5,0
343,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,severe_cases,11.8733333333333,12.1333333333333,5.11333333333333,20.8,1.73333333333333,20.8,"RTS,S",1.5,0
343,1,season1,32,3tp,0.8,0,0.6,0.8-0,clinical_cases,3133.63555555556,3136.46666666667,2688.05333333333,3454.62,2610.4,3551.6,PMC-3,110,0
343,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.00446381457343463,0.00680155197487242,-0.0477573706609241,0.0489349081967021,-0.0943396226415094,0.0740967544396814,PMC-3,1.5,0
343,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,0.212448519600412,0.224080267558528,-0.100882352941177,0.5,-0.266666666666667,0.583333333333333,PMC-3,1.5,0
343,1,season1,32,3tp,0.8,0,0.6,0.8-0,severe_cases,31.8644444444444,31.2,20.8,45.0666666666667,17.3333333333333,48.5333333333333,PMC-3,1.5,0
343,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,1319.41333333333,1313.86666666667,1121.55333333333,1491.01333333333,1052.13333333333,1534,"PMC-3+RTS,S",110,0
343,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.581184750188219,0.576668139637649,0.558855531320138,0.61761017302424,0.546666666666667,0.629670942554378,"PMC-3+RTS,S",1.5,0
343,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,0.774763326752569,0.795833333333333,0.599545454545455,0.941339869281046,0.4,1,"PMC-3+RTS,S",1.5,0
343,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,9.1,8.66666666666667,3.38,15.6,0,17.3333333333333,"PMC-3+RTS,S",1.5,0
343,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3149.32222222222,3140.8,2730.52,3478.28,2702.26666666667,3534.26666666667,PMC-4,110,0
343,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.000376120271615329,0.00687504631979596,-0.05036260366514,0.0388909528986892,-0.0890909090909091,0.0516934046345812,PMC-4,1.5,0
343,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,0.206033431449589,0.264245014245014,-0.334166666666667,0.558882352941176,-0.533333333333333,0.666666666666667,PMC-4,1.5,0
343,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,31.8644444444444,29.4666666666667,20.7133333333333,43.5066666666667,17.3333333333333,55.4666666666667,PMC-4,1.5,0
343,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3129.36,3098.33333333333,2748.72,3470.65333333333,2643.33333333333,3586.26666666667,PMC-5,110,0
343,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.00565995852344912,0.00816077552097072,-0.0606208280977043,0.053403065056783,-0.070909090909091,0.0644028103044496,PMC-5,1.5,0
343,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,0.188834352277956,0.220779220779221,-0.209027777777778,0.52231884057971,-0.294117647058823,0.655172413793103,PMC-5,1.5,0
343,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,32.7888888888889,34.6666666666667,18.98,43.3333333333333,13.8666666666667,50.2666666666667,PMC-5,1.5,0
343,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3163.96888888889,3129.53333333333,2763.28,3518.58,2709.2,3626.13333333333,PMC-6,110,0
343,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.0054446558420572,0.000258665287118431,-0.0694193690028801,0.0452449964190497,-0.0948093220338984,0.0717821782178219,PMC-6,1.5,0
343,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,0.142491018077405,0.188746438746439,-0.45875,0.522122762148338,-0.588235294117647,0.55,PMC-6,1.5,0
343,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,34.2622222222222,34.6666666666667,22.36,46.8,15.6,60.6666666666667,PMC-6,1.5,0
343,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3149.9,3159.86666666667,2754.87333333333,3527.42,2527.2,3568.93333333333,PMC-7,110,0
343,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.000251458423769219,-0.00420667763099725,-0.0467738124628851,0.0389485846970368,-0.0662076271186443,0.0628604382929643,PMC-7,1.5,0
343,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,0.208499238627373,0.259615384615385,-0.263888888888889,0.5,-0.533333333333333,0.551724137931035,PMC-7,1.5,0
343,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,31.9222222222222,31.2,22.5333333333333,45.1533333333333,17.3333333333333,53.7333333333333,PMC-7,1.5,0
350,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,clinical_cases,1513.74888888889,1496.73333333333,1304.33333333333,1716.17333333333,1260.13333333333,1742,"RTS,S",110,0
350,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_clinical_incidence,0.521756944148122,0.521904320507875,0.484126316915912,0.556229188806235,0.471608832807571,0.560126582278481,"RTS,S",1.5,0
350,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_severe_incidence,0.662962628279845,0.699677938808374,0.413333333333333,0.842857142857143,0.181818181818182,0.875,"RTS,S",1.5,0
350,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,severe_cases,13.5488888888889,13.8666666666667,5.2,22.62,5.2,31.2,"RTS,S",1.5,0
350,1,season1,32,3tp,0.8,0,0.6,0.8-0,clinical_cases,3194.82222222222,3231.8,2790.14666666667,3522.13333333333,2712.66666666667,3636.53333333333,PMC-3,110,0
350,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.0103494394635899,-0.0125054386251156,-0.0609027777777778,0.0511986504200504,-0.0866141732283465,0.0801749271137027,PMC-3,1.5,0
350,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,0.0430423581598588,0.093841642228739,-0.501470588235294,0.441617647058824,-0.714285714285714,0.551724137931035,PMC-3,1.5,0
350,1,season1,32,3tp,0.8,0,0.6,0.8-0,severe_cases,37.5844444444444,38.1333333333333,25.9133333333333,50.3533333333333,17.3333333333333,58.9333333333333,PMC-3,1.5,0
350,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,1423.5,1420.46666666667,1233.44,1591.37333333333,1173.46666666667,1631.06666666667,"PMC-3+RTS,S",110,0
350,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.550219498041186,0.554425242874483,0.5178304044965,0.580150789086959,0.493813273340833,0.590857142857143,"PMC-3+RTS,S",1.5,0
350,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,0.726180033899938,0.759310344827586,0.466503267973856,0.914725274725275,0.266666666666667,0.961538461538461,"PMC-3+RTS,S",1.5,0
350,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,10.5155555555556,10.4,3.46666666666667,19.0666666666667,1.73333333333333,20.8,"PMC-3+RTS,S",1.5,0
350,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3199.53111111111,3229.2,2741.87333333333,3560.87333333333,2705.73333333333,3667.73333333333,PMC-4,110,0
350,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.0113521860897268,-0.0116068607223183,-0.0553097382609454,0.040703169913136,-0.097274184927846,0.058926487747958,PMC-4,1.5,0
350,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,0.113021270567033,0.114835164835165,-0.369565217391304,0.409886363636364,-0.6,0.625,PMC-4,1.5,0
350,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,35.7644444444444,36.4,22.5333333333333,50.44,15.6,55.4666666666667,PMC-4,1.5,0
350,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3193.23333333333,3204.93333333333,2749.67333333333,3531.40666666667,2648.53333333333,3633.06666666667,PMC-5,110,0
350,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00984001320308518,-0.000540724108711921,-0.0837023117060859,0.0509514761035411,-0.115298087739033,0.0690837824595787,PMC-5,1.5,0
350,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,0.0668418473693099,0.0976190476190476,-0.472058823529412,0.401153846153846,-0.75,0.515151515151515,PMC-5,1.5,0
350,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,36.8622222222222,37.2666666666667,26,46.8,17.3333333333333,48.5333333333333,PMC-5,1.5,0
350,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3215.88222222222,3256.06666666667,2759.12,3592.07333333333,2561.86666666667,3766.53333333333,PMC-6,110,0
350,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.0160488721700056,-0.0193606522205535,-0.0610636660618345,0.0346312947627904,-0.0763636363636362,0.071178529754959,PMC-6,1.5,0
350,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,0.0532680869011603,0.0741758241758242,-0.580434782608696,0.455818181818182,-0.9375,0.518518518518519,PMC-6,1.5,0
350,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,37.3533333333333,38.1333333333333,22.5333333333333,52.0866666666667,20.8,64.1333333333333,PMC-6,1.5,0
350,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3204.24,3224,2817.70666666667,3575.78,2733.46666666667,3672.93333333333,PMC-7,110,0
350,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.0130388732425861,-0.0118776371308018,-0.0658442600941622,0.0423826208159252,-0.0798650168728909,0.0544026920919799,PMC-7,1.5,0
350,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,0.0691189705667403,0.108993157380254,-0.473725490196078,0.483121693121693,-0.875,0.533333333333333,PMC-7,1.5,0
350,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,36.8911111111111,36.4,24.18,50.2666666666667,12.1333333333333,57.2,PMC-7,1.5,0
357,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,clinical_cases,1546.71111111111,1552.2,1325.39333333333,1751.36,1293.06666666667,1818.26666666667,"RTS,S",110,0
357,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_clinical_incidence,0.513059670485785,0.514198687769845,0.481408167329715,0.53837478427053,0.465055176037835,0.547583457897359,"RTS,S",1.5,0
357,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_severe_incidence,0.631379479433877,0.650452488687783,0.362121212121212,0.816931216931217,0.222222222222222,0.875,"RTS,S",1.5,0
357,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,severe_cases,13.6933333333333,13.8666666666667,6.84666666666667,20.8,5.2,22.5333333333333,"RTS,S",1.5,0
357,1,season1,32,3tp,0.8,0,0.6,0.8-0,clinical_cases,3234.34222222222,3230.06666666667,2884.44,3583.92666666667,2783.73333333333,3749.2,PMC-3,110,0
357,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.0197101868604849,-0.0184296983658105,-0.0916862679495369,0.042927279494024,-0.134097035040431,0.0521939953810624,PMC-3,1.5,0
357,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.0490663642303563,0,-0.768137254901961,0.429365079365079,-1.90909090909091,0.541666666666667,PMC-3,1.5,0
357,1,season1,32,3tp,0.8,0,0.6,0.8-0,severe_cases,38.7977777777778,38.1333333333333,22.4466666666667,55.5533333333333,15.6,64.1333333333333,PMC-3,1.5,0
357,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,1505.42888888889,1503.66666666667,1288.04,1728.30666666667,1242.8,1788.8,"PMC-3+RTS,S",110,0
357,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.52587428728266,0.527676813012912,0.490434436444198,0.555087112069355,0.474278544542033,0.56751370204285,"PMC-3+RTS,S",1.5,0
357,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,0.693268606029481,0.709005376344086,0.470588235294118,0.88968253968254,0.272727272727273,0.944444444444444,"PMC-3+RTS,S",1.5,0
357,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,11.6133333333333,10.4,5.11333333333333,19.0666666666667,1.73333333333333,22.5333333333333,"PMC-3+RTS,S",1.5,0
357,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3232.37777777778,3235.26666666667,2844.14,3665.82666666667,2736.93333333333,3730.13333333333,PMC-4,110,0
357,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.0186562512117516,-0.0134406844142329,-0.087618326032012,0.0354247064772059,-0.118598382749326,0.0471976401179942,PMC-4,1.5,0
357,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.0523196640283788,0,-0.476190476190476,0.406770833333333,-2.44444444444444,0.571428571428571,PMC-4,1.5,0
357,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,39.2311111111111,39.8666666666667,20.8,53.7333333333333,17.3333333333333,55.4666666666667,PMC-4,1.5,0
357,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3225.06888888889,3267.33333333333,2800.37333333333,3642.51333333333,2702.26666666667,3737.06666666667,PMC-5,110,0
357,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.01646752700867,-0.00987721708685085,-0.0786871373307542,0.0312277346016508,-0.122929936305733,0.0568129330254043,PMC-5,1.5,0
357,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.0730749950846047,0.0172413793103448,-0.836519607843137,0.333333333333333,-1.44444444444444,0.444444444444444,PMC-5,1.5,0
357,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,39.8955555555556,39.8666666666667,25.9133333333333,55.5533333333333,19.0666666666667,64.1333333333333,PMC-5,1.5,0
357,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3254.56444444444,3282.06666666667,2841.62666666667,3663.74666666667,2747.33333333333,3778.66666666667,PMC-6,110,0
357,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.0253681803162648,-0.0266297433304475,-0.0766340042935786,0.0303289537278696,-0.105121293800539,0.0563029397110115,PMC-6,1.5,0
357,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.0540807044457188,0.0172413793103448,-0.780065359477124,0.466997354497354,-0.909090909090909,0.555555555555556,PMC-6,1.5,0
357,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,39.3466666666667,38.1333333333333,22.4466666666667,57.2866666666667,20.8,65.8666666666667,PMC-6,1.5,0
357,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3235.87333333333,3292.46666666667,2830.44666666667,3646.76,2695.33333333333,3730.13333333333,PMC-7,110,0
357,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.0195087424624406,-0.0179094370012446,-0.0809863064504823,0.0374243281491368,-0.111859838274933,0.0563029397110115,PMC-7,1.5,0
357,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.0625203849216077,-0.0344827586206897,-0.723015873015873,0.40037037037037,-0.952380952380952,0.419354838709677,PMC-7,1.5,0
357,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,40.1266666666667,39,24.18,60.7533333333333,20.8,71.0666666666667,PMC-7,1.5,0
371,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,clinical_cases,1615.87111111111,1592.93333333333,1440.31333333333,1848.42666666667,1414.4,1882.4,"RTS,S",110,0
